,Recency,Frequency,Monetary
553,1.0755885026612935,-0.3696178285088919,-0.4381808352296496
554,-0.5013009904947295,-0.8091666242446708,1.8994126881612345
555,-0.4911927245129602,-0.8091666242446708,-0.27398716297137937
556,-0.7337911080754252,-0.8091666242446708,-0.5179954473595959
557,0.8026653211535202,-0.8091666242446708,-0.4850010519834589
558,1.0048306407889078,-0.8091666242446708,-0.8118272709807653
559,-0.6327084482577315,-0.8091666242446708,-0.6129606546926011
560,-0.966281225656121,3.146772537377339,1.0654826193283153
561,-0.9460646936925823,2.70722374164156,2.0614799478872787
562,1.2069959604242955,-0.3696178285088919,-0.3393685148162175
563,-0.32946046880465013,-0.8091666242446708,-0.7435901282873378
565,1.5708935357679932,-0.8091666242446708,-0.38734339239283533
566,1.45970260996853,-0.8091666242446708,-0.7805595978520358
567,-0.8247655019113497,-0.8091666242446708,-0.5846564102857734
569,1.6315431316586093,0.06993096722688691,-0.7477932743333375
570,0.822881853117059,0.06993096722688691,0.37441435331533723
571,1.9752241750387682,-0.8091666242446708,-0.8333375332580812
572,0.7319074592811345,0.5094797629626657,0.5289191115506656
573,-0.42043486264057456,-0.8091666242446708,0.4538194898992547
574,-0.4911927245129602,-0.8091666242446708,-0.8326427797121541
575,-0.19805301104164824,0.06993096722688691,0.08798921971792076
576,1.4799191419320687,-0.8091666242446708,-0.6289806327185701
577,-0.7641159060207334,-0.3696178285088919,0.15345939162605182
579,0.3983346818827451,0.5094797629626657,0.7104409759874742
580,-0.6933580441483478,1.8281261501700024,0.1112028701582197
581,-0.7742241720025028,1.3885773544342235,1.1481010851511966
582,2.713127591707933,-0.8091666242446708,-0.2826840020500827
585,-0.11718688318749321,-0.3696178285088919,-0.6387034187995473
586,-0.13740341515103197,0.06993096722688691,-0.28791986950996346
588,-0.8247655019113497,1.8281261501700024,2.816431668067527
589,-0.8045489699478109,1.3885773544342235,3.017940304882457
590,-0.4608679265676521,1.8281261501700024,2.2656441540521883
591,-0.6124919162941928,-0.8091666242446708,-0.2747820272666114
592,1.9448993770934602,-0.8091666242446708,1.6289330140621088
593,1.5708935357679932,-0.8091666242446708,-0.8586888869166179
594,1.1362380985519098,-0.8091666242446708,-0.620675956800677
595,1.1564546305154484,-0.8091666242446708,-0.6645816711386355
598,-0.7034663101301172,-0.8091666242446708,-0.7367103369441365
600,-0.43054312862234395,-0.3696178285088919,-0.0477067610465195
601,2.1167398987835395,-0.3696178285088919,-0.7864872080082405
602,-0.7641159060207334,-0.8091666242446708,-0.5439218732923344
603,-0.32946046880465013,-0.3696178285088919,-0.6539834805355417
604,-0.2587026069322645,0.5094797629626657,0.11378693183012456
605,-0.9864977576196597,0.9490285586984446,-0.4064389532884237
606,-0.5215175224582683,-0.8091666242446708,-0.8542079899947275
607,-0.11718688318749321,0.5094797629626657,-0.5415131936098131
608,-0.13740341515103197,0.5094797629626657,-0.7155064286139411
609,-0.3092439368411114,-0.8091666242446708,-0.5212983493742531
610,-0.7034663101301172,0.9490285586984446,0.2946757651378706
611,-0.6226001822759621,1.3885773544342235,3.7159425575314935
612,-0.026212489351568793,-0.3696178285088919,-0.6746469413619713
613,-0.6124919162941928,-0.8091666242446708,-0.6651597542624407
614,-0.6933580441483478,-0.3696178285088919,-0.6824736449053639
615,-0.32946046880465013,-0.3696178285088919,3.933724083739057
616,-0.8753068318201965,-0.8091666242446708,-0.8323845993586837
617,-0.9056316297655047,-0.3696178285088919,0.5209064880442783
618,-0.2688108729140339,-0.8091666242446708,-0.8175215402927258
619,-0.8449820338748885,-0.3696178285088919,-0.21643176195753308
620,-0.6630332462030396,2.2676749459057812,-0.6646321028694883
621,-0.7438993740571946,-0.3696178285088919,-0.7685658784578814
622,-0.7034663101301172,0.5094797629626657,-0.4075830761376213
623,-0.2081612770234176,-0.8091666242446708,-0.35152557280134294
628,-0.5417340544218071,-0.8091666242446708,-0.6245862977227702
629,-0.8045489699478109,-0.3696178285088919,-0.7389782594077103
630,-0.6630332462030396,0.06993096722688691,-0.39273431860727837
631,-0.8348737678931191,0.06993096722688691,-0.40767340162571586
632,-0.6428167142395009,0.06993096722688691,0.6114103689778134
633,-0.8449820338748885,0.5094797629626657,0.45082143640691663
634,-0.23848607496872573,-0.8091666242446708,-0.6403857310153084
635,-0.5720588523671152,-0.8091666242446708,-0.7782450072196129
636,1.0553719706977547,-0.3696178285088919,-0.6686463181028902
637,1.3889447480961443,-0.3696178285088919,-0.33993756539121317
638,1.3889447480961443,-0.8091666242446708,-0.41755576273566025
639,1.4192695460414524,0.06993096722688691,-0.41162288359265
640,-0.19805301104164824,0.9490285586984446,3.5185264180396474
641,2.632261463853778,-0.8091666242446708,-0.7055932062955644
642,-0.4911927245129602,3.146772537377339,0.4928092395476675
643,-0.4810844585311908,0.06993096722688691,-0.6580579127610067
644,-0.7135745761118866,1.3885773544342235,-0.18207495713596994
645,1.8539249832575357,-0.8091666242446708,-0.13088675032038855
646,-0.8753068318201965,0.06993096722688691,-0.05024867082398028
647,-0.40021833067703577,0.9490285586984446,-0.2019939853980202
649,-0.40021833067703577,-0.3696178285088919,-0.3705300554964359
650,-0.754007640038964,-0.3696178285088919,-0.2461759451870679
651,0.6409330654452102,-0.8091666242446708,-0.8284509243521662
652,-0.6327084482577315,-0.8091666242446708,-0.8332374225087764
653,-0.07675381926041569,0.06993096722688691,-0.3453977411465286
654,-0.9157398957472741,1.8281261501700024,0.5761600945365153
655,-0.32946046880465013,-0.8091666242446708,-0.8010446658394786
656,0.24671069215620442,-0.3696178285088919,-0.647732956759399
657,1.3485116841690667,-0.8091666242446708,-0.5994630159216723
658,-0.7135745761118866,-0.8091666242446708,-0.5748944831599551
659,-0.8348737678931191,-0.3696178285088919,-0.5671407927194388
660,-0.11718688318749321,-0.8091666242446708,-0.7351522222745054
661,0.16584456430204939,1.8281261501700024,1.0034801934506141
662,2.288580420473619,-0.8091666242446708,-0.6351671759406458
666,-0.2890274048775726,-0.3696178285088919,-0.3632031529871665
668,-0.3092439368411114,-0.8091666242446708,-0.6018325545593526
671,-0.07675381926041569,0.06993096722688691,1.472173882186421
672,-0.6226001822759621,-0.8091666242446708,-0.79211373320413
673,-0.5215175224582683,0.06993096722688691,0.05503547081142622
674,0.7420157252629039,-0.3696178285088919,1.0041749469965413
675,0.8430983850805978,-0.8091666242446708,0.44657990202847664
676,0.7925570551717509,0.06993096722688691,0.27934978794542803
678,-0.005995957388030038,1.3885773544342235,-0.17858538244591715
679,0.3174685540285901,0.5094797629626657,1.0474754805642663
680,-0.6023836503124234,-0.8091666242446708,-0.572009336527735
681,-0.3193522028228808,0.5094797629626657,0.9787904739923698
682,0.09508670242966374,-0.3696178285088919,0.5021074958346003
683,-0.8550902998566579,0.06993096722688691,0.6462255756514566
684,-0.5417340544218071,-0.8091666242446708,-0.2600032719895417
685,-0.3193522028228808,-0.8091666242446708,-0.17783267004512926
686,-0.4911927245129602,-0.3696178285088919,-0.4550987991497586
687,-0.9864977576196597,-0.8091666242446708,-0.6077880150743865
688,-0.9258481617290435,-0.8091666242446708,-0.3796566933559892
689,0.42865947982805325,-0.3696178285088919,0.9908827987110277
691,-0.4911927245129602,-0.3696178285088919,-0.5916363123782796
692,-0.18794474505987885,-0.8091666242446708,2.5653328328638887
693,-0.673141512184809,-0.3696178285088919,0.11900699232958871
694,-0.3092439368411114,-0.8091666242446708,-0.7809660625484613
696,-0.3496770007681889,0.5094797629626657,0.08122158252243672
698,-0.7337911080754252,0.5094797629626657,3.445827196234349
699,-0.4911927245129602,-0.3696178285088919,0.5566972099893425
700,-0.4608679265676521,-0.8091666242446708,-0.8329709623188976
701,1.4192695460414524,-0.8091666242446708,-0.42660788206753564
702,2.1672812286923864,-0.8091666242446708,-0.7991305182042749
703,1.2171042264060647,0.5094797629626657,0.048428914069710755
704,-0.8449820338748885,3.5863213331131174,3.0979461059622033
705,-0.6327084482577315,-0.3696178285088919,2.6235528789276303
706,-0.2587026069322645,0.9490285586984446,3.712976870672389
707,-0.14751168113280133,-0.8091666242446708,-0.7900588283499791
708,0.014220574575508719,0.06993096722688691,-0.69093413229022
709,1.2069959604242955,-0.8091666242446708,-0.6331461431445303
710,-0.9157398957472741,0.06993096722688691,-0.08861969087894532
711,-0.7641159060207334,-0.3696178285088919,-0.715886548376339
712,0.18606109626558814,0.06993096722688691,2.130471308406295
713,-0.35978526674995825,-0.3696178285088919,0.7316968214733238
714,1.166562896497218,0.06993096722688691,2.3417757444050795
717,1.591110067731532,-0.8091666242446708,-0.6169011041107256
718,1.78316712138515,1.3885773544342235,1.005997263718849
720,0.09508670242966374,0.5094797629626657,0.07700338222842124
721,2.76366892161678,-0.8091666242446708,-0.6821951413170725
722,0.8532066510623671,0.5094797629626657,-0.2938497378033706
724,-0.5720588523671152,1.3885773544342235,1.3190142210113003
725,-0.3496770007681889,-0.8091666242446708,-0.6438196049877027
726,-0.13740341515103197,-0.8091666242446708,-0.3192470069183552
727,0.45898427777336137,-0.3696178285088919,1.1767786749088147
729,0.14562803233851063,0.06993096722688691,-0.32371510772943224
730,0.5196338736639776,-0.3696178285088919,-0.7593398825614239
731,-0.5720588523671152,1.3885773544342235,1.6251453652613441
732,1.0958050346248323,-0.3696178285088919,-0.7652908268020532
733,0.38822641590097573,0.5094797629626657,-0.32168654780930883
734,-0.7843324379842722,0.06993096722688691,1.797185311585428
735,-0.8753068318201965,-0.3696178285088919,0.1890468812229032
736,0.8532066510623671,-0.8091666242446708,-0.8294256869111866
737,-0.754007640038964,-0.3696178285088919,-0.21468998546210977
738,-0.40021833067703577,1.8281261501700024,0.19024745750215982
739,-0.3193522028228808,-0.8091666242446708,-0.4736516544043789
740,2.0661985688746927,0.06993096722688691,-0.7782811374148508
741,-0.14751168113280133,1.3885773544342235,-0.30311035847026413
742,-0.8955233637837353,-0.3696178285088919,-0.5675826348987014
743,1.651759663622148,-0.8091666242446708,-0.4002290759819236
745,-0.9056316297655047,2.2676749459057812,2.9290246471145847
747,-0.8247655019113497,1.3885773544342235,1.253404044596623
748,0.09508670242966374,-0.8091666242446708,-0.8223351360957644
749,-0.6124919162941928,-0.8091666242446708,-0.5685378269353012
750,1.8033836533486889,-0.8091666242446708,-0.7005425060862777
751,-0.9763894916378903,0.9490285586984446,2.0474150239127075e-05
752,2.27847215449185,-0.3696178285088919,-0.71217115996605
753,-0.8449820338748885,-0.3696178285088919,1.3670809295008144
754,1.6315431316586093,-0.3696178285088919,0.42366808926089367
756,-0.5316257884400377,0.5094797629626657,-0.11130418450149031
757,-0.6933580441483478,0.9490285586984446,0.8488986585504054
758,-0.1677282130963401,-0.3696178285088919,0.5704763631981656
759,-0.5518423204035765,0.5094797629626657,-0.307923201560902
761,1.9246828451299214,-0.8091666242446708,-0.8143864931434442
762,0.00411230859373934,-0.3696178285088919,-0.3611512589826187
763,1.1261298325701403,1.3885773544342235,2.6726063933745774
764,-0.19805301104164824,-0.3696178285088919,-0.7254550284151549
765,-0.5720588523671152,0.06993096722688691,-0.45942237917988427
766,-0.07675381926041569,0.9490285586984446,0.9395335114416777
767,0.0647619044843556,0.9490285586984446,0.9675035515425554
768,-0.10707861720572383,-0.3696178285088919,-0.2627868024476554
769,-0.47097619254942147,-0.3696178285088919,-0.46209902447708606
770,-0.8955233637837353,1.3885773544342235,0.3717045886725008
771,1.6618679296039176,-0.8091666242446708,-0.7719749129210497
772,-0.8045489699478109,-0.3696178285088919,-0.6573375669934527
773,-0.8753068318201965,3.146772537377339,1.401993236074159
774,0.42865947982805325,-0.3696178285088919,-0.7287496505934036
776,1.9347911111116907,-0.8091666242446708,-0.8272616387589213
779,-0.9561729596743516,0.9490285586984446,-0.2003478033774971
780,2.7030193257261637,-0.8091666242446708,-0.23404974841037474
781,-0.6226001822759621,-0.8091666242446708,-0.6289881598425778
782,0.23660242617443505,-0.3696178285088919,0.4187107253893045
783,-0.4810844585311908,-0.3696178285088919,-0.142131520875759
784,0.16584456430204939,0.5094797629626657,-0.10649962124726112
785,-0.9460646936925823,0.5094797629626657,0.20117909969880254
786,1.8134919193304582,-0.8091666242446708,-0.7015835073365673
787,0.448876011791592,-0.8091666242446708,-0.4654892411302348
788,-0.8854150978019659,1.8281261501700024,1.049979002009287
789,2.157172962710617,-0.8091666242446708,-0.5061703355432178
790,-0.7641159060207334,0.06993096722688691,-0.35315594786144955
791,-0.21826954300518697,-0.3696178285088919,-0.357895777849211
792,-0.3496770007681889,0.06993096722688691,0.010721786352240768
793,-0.13740341515103197,-0.3696178285088919,-0.5199163694064066
794,-0.4608679265676521,-0.8091666242446708,-0.6928046226061779
795,-0.2081612770234176,-0.8091666242446708,-0.7115629683462134
796,-0.9258481617290435,1.3885773544342235,2.9207116913602826
797,-0.9763894916378903,-0.3696178285088919,0.08737199554927462
799,-0.4507596605858827,0.9490285586984446,0.111056091240066
800,1.7326257914763032,-0.8091666242446708,-0.35150750770372396
801,-0.9763894916378903,0.9490285586984446,-0.19841634335707536
802,-0.8449820338748885,3.146772537377339,0.6068820511746734
803,-0.6124919162941928,-0.8091666242446708,-0.7970590536773067
804,-0.38000179871349704,-0.3696178285088919,-0.4611649083877083
805,-0.673141512184809,0.9490285586984446,0.4445024158023021
806,-0.43054312862234395,0.5094797629626657,-0.31922216740912923
807,0.044545372520816855,0.06993096722688691,-0.5267803537891914
808,-0.35978526674995825,-0.3696178285088919,1.063875578352633
810,1.7326257914763032,-0.3696178285088919,0.2631055016240243
811,-0.5215175224582683,0.5094797629626657,-0.8011816594964221
812,-0.7337911080754252,-0.3696178285088919,-0.6341028406059317
813,-0.8146572359295803,-0.3696178285088919,-0.6540384285407993
814,-0.5518423204035765,-0.8091666242446708,-0.8349009169145177
815,0.08497843644789436,-0.8091666242446708,-0.8221364200219564
816,-0.7641159060207334,-0.8091666242446708,-0.7853016859769996
817,-0.8045489699478109,-0.8091666242446708,-0.4248359970760809
818,2.0560903028929234,-0.8091666242446708,-0.5891147258356403
819,-0.3496770007681889,3.146772537377339,2.555036479933511
820,2.1369564307470785,-0.8091666242446708,-0.7548604910643351
821,-0.8348737678931191,1.8281261501700024,-0.2957480784781576
823,-0.3395687347864195,-0.3696178285088919,-0.6623415990338907
824,-0.4810844585311908,3.5863213331131174,1.595371073535778
826,-0.6630332462030396,3.146772537377339,0.223706276429583
827,-0.6226001822759621,0.9490285586984446,1.1267391072168356
829,-0.5215175224582683,-0.8091666242446708,-0.7894867669253803
830,-0.2890274048775726,0.06993096722688691,-0.5071473562394406
831,-0.3496770007681889,0.5094797629626657,-0.3721431181713244
832,-0.966281225656121,0.06993096722688691,-0.779011268443615
834,-0.8449820338748885,0.5094797629626657,0.1333853046094393
835,-0.5215175224582683,-0.8091666242446708,-0.7245705913442291
837,-0.8146572359295803,1.8281261501700024,0.803845810513646
838,-0.5417340544218071,-0.8091666242446708,-0.4941525293522382
839,-0.9460646936925823,0.5094797629626657,-0.07697071376435169
840,-0.5720588523671152,-0.8091666242446708,-0.8051469484237728
841,-0.4911927245129602,-0.8091666242446708,-0.7768329187557348
842,-0.7438993740571946,-0.3696178285088919,-0.6686493289524933
843,2.1874977606559254,-0.8091666242446708,-0.44964607524721095
844,0.3579016179556676,-0.3696178285088919,-0.5693898973729932
845,0.6813661293722877,0.06993096722688691,1.2499649016374228
846,0.7925570551717509,-0.8091666242446708,-0.8338960458594659
847,-0.13740341515103197,0.06993096722688691,2.6564757666256926
848,-0.13740341515103197,0.5094797629626657,-0.3091516281989879
850,-0.2789191388958033,0.5094797629626657,-0.24943293174527711
851,-0.7641159060207334,2.70722374164156,0.9910807620724349
852,0.22649416019266566,-0.8091666242446708,-0.8149171553859996
853,0.5398504056275164,0.06993096722688691,-0.6173489679891945
854,-0.6327084482577315,-0.3696178285088919,-0.47911258287209507
855,0.3275768200103594,0.5094797629626657,-0.2712337410092972
