rating,date,variation,verified_reviews,feedback,processed_reviews
4,30-Jul-18,Sandstone Fabric ,"""I liked the original Echo. This is the same but shorter and with greater fabric/color choices. I miss the volume ring on top, now it's just the plus/minus buttons. Not a big deal but the ring w as comforting. :) Other than that, well I do like the use of a standard USB charger /port instead of the previous round pin. Other than that, I guess it sounds the same, seems to work the same, still answers to Alexa/Echo/Computer. So what's not to like? :)""",1,liked original echo shorter greater fabriccolor choice miss volume ring top plusminus button not_a big deal ring w comforting well like use standard usb charger port instead previous round pin guess sound seems work still answer alexaechocomputer not_to like
5,30-Jul-18,Black  Dot,Echo Dot and related devices are the best thing to come in a long time.,1,echo dot related device best thing come long time
2,30-Jul-18,Black  Plus, ,0,no_review
5,28-Jul-18,Charcoal Fabric ,Great device.  Seems to work better than the 1st generation!,1,great device seems work better st generation
5,30-Jul-18,White  Dot,Love the echo dot it’s amaxing!!!,1,love echo dot amaxing
5,29-Jul-18,Black  Plus,Love the Echo Plus!! Much better versatility than the first generation Echo. Intercom and voice-controllable smart bulbs are awesome!,1,love echo plus much better versatility first generation echo intercom voicecontrollable smart bulb awesome
5,25-Jun-18,Black,"""The refurbished echo for has been wonderful. I purchased this for my mother. She loves the ability to contact me without a phone, listen to music, weather, and ask questions. It's been a wonderful gift and works excellently with no problems""",1,refurbished echo wonderful purchased mother love ability contact without phone listen music weather ask question wonderful gift work excellently no_problems
5,23-Jul-18,Black  Plus,So far I love it.  It was easy to set up - if I can do it anybody can.  Speakers are great and its fun to play my music with just a voice command!,1,far love easy set anybody speaker great fun play music voice command
3,30-Jul-18,Black  Dot,"""It won’t work as a blue tooth speaker with my tv,it connects but won’t work""",2,not_work blue tooth speaker tvit connects not_work
4,28-Jul-18,Black  Show,Great Product,1,great product
1,28-Jul-18,Black,I returned 2 Echo Dots & am only getting refund for 1. I returned 2 in one package. I want my refunds for both of them. They are in the same package. Can you not see them both???!!!,0,returned echo dot getting refund returned one package want refund package not_see
3,30-Jul-18,Black  Plus,"""Still need more AI built into it to interact better. It needs to continue the conversation sometimes if the finding / answer needs to be right. You can't keep stop Alexa and ask again and again. Also, it should be able to access the wikipedia, dictionary in many areas with better and fast access.Needs to hear us better. Also, we should be able to name it on our own instead calling Alexa or Echo. Price can be reduced a bit (value based) and updates should be auto and daily to improve it.  Connectivity to other home equipment can be imrproved as well.Good product with good sound quality, but needs more AI built in.""",2,still need ai built interact better need continue conversation sometimes finding answer need right not_keep stop alexa ask also able access wikipedia dictionary many area better fast accessneeds hear u better also able name instead calling alexa echo price reduced bit value based update auto daily improve connectivity home equipment imrproved wellgood product good sound quality need ai built
5,30-Jul-18,Black  Show,Amazing!,1,amazing
5,28-Jul-18,Black  Spot,still learning how to ise it but is DOES NOT disappoint. I’m giving to everyone for Christmas so I can “check in” on them unnannounced like they do me...just show up with no advanced warning!!!,1,still learning ise not_disappoint giving everyone christmas check unnannounced like mejust show no_advanced warning
5,13-Jul-18,Black,"""I love you, Alexa!""",1,love alexa
1,29-Jul-18,Black  Plus,Alexa didn’t know answers to many questions we asked. For example we asked how many cups in a pound and she said a pound is a form of money,0,alexa not_know answer many question asked example asked many cup pound said pound form money
5,29-Jul-18,Black  Show,Easy setup. Was up and running in minutes. The learning feature is outstanding. Now I know why Amazon is so far ahead of the competition.,1,easy setup running minute learning feature outstanding know amazon far ahead competition
5,30-Jul-18,Charcoal Fabric ,It’s awesome,1,awesome
5,30-Jul-18,Charcoal Fabric ,I LIKE IT ALL,1,like
5,30-Jul-18,Black  Dot,It does what it's suppose to do great product.,1,suppose great product
5,30-Jul-18,White  Spot,We absolutely love this product!!! Wish we would have bought this instead of the dots!!!,1,absolutely love product wish would bought instead dot
5,29-Jul-18,Charcoal Fabric ,Alexa rocks,1,alexa rock
5,30-Jul-18,Configuration: Fire TV Stick,It was perfect.  Works like a charm.,1,perfect work like charm
